gene	report_path	source_image	copied_image	copied	reason
DTX1	detail/nucleoplasm/DTX1/DTX1-evaluation.md	../assets/report-images/DTX1/DTX1_IF_red_green.jpg		False	source_not_found
DTX1	detail/nucleoplasm/DTX1/DTX1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/DTX1/DTX1-PAE.png	docs/assets/report-images/DTX1/DTX1-PAE.png	True	copied_or_reused
DTX1	detail/nucleoplasm/DTX1/DTX1-evaluation.md	../assets/report-images/DTX1/DTX1-PAE.png		False	source_not_found
DTX3L	detail/nucleoplasm/DTX3L/DTX3L-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/DTX3L/DTX3L-PAE.png	docs/assets/report-images/DTX3L/DTX3L-PAE.png	True	copied_or_reused
DTX3L	detail/nucleoplasm/DTX3L/DTX3L-evaluation.md	../assets/report-images/DTX3L/DTX3L-PAE.png		False	source_not_found
DTX3L	detail/nucleoplasm/DTX3L/DTX3L-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/DTX3L/DTX3L-IF1.jpg	docs/assets/report-images/DTX3L/DTX3L-IF1.jpg	True	copied_or_reused
DTX3L	detail/nucleoplasm/DTX3L/DTX3L-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/DTX3L/DTX3L-IF2.jpg	docs/assets/report-images/DTX3L/DTX3L-IF2.jpg	True	copied_or_reused
DTX3L	detail/nucleoplasm/DTX3L/DTX3L-evaluation.md	../assets/report-images/DTX3L/DTX3L-IF1.jpg		False	source_not_found
DTX3L	detail/nucleoplasm/DTX3L/DTX3L-evaluation.md	../assets/report-images/DTX3L/DTX3L-IF2.jpg		False	source_not_found
DTX3L	detail/nucleoplasm/DTX3L/DTX3L-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/DTX3L/IF_images/DTX3L_IF_997_F2_1_blue_red_green.jpg	docs/assets/report-images/DTX3L/DTX3L_IF_997_F2_1_blue_red_green.jpg	True	copied_or_reused
DTX3L	detail/nucleoplasm/DTX3L/DTX3L-evaluation.md	../assets/report-images/DTX3L/DTX3L_IF_997_F2_1_blue_red_green.jpg		False	source_not_found
DTX3L	detail/nucleoplasm/DTX3L/DTX3L-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/DTX3L/DTX3L-PAE.png	docs/assets/report-images/DTX3L/DTX3L-PAE.png	True	copied_or_reused
DTX3L	detail/nucleoplasm/DTX3L/DTX3L-evaluation.md	../assets/report-images/DTX3L/DTX3L-PAE.png		False	source_not_found
DTX3L	detail/nucleoplasm/DTX3L/DTX3L-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/DTX3L/DTX3L-PAE.png	docs/assets/report-images/DTX3L/DTX3L-PAE.png	True	copied_or_reused
DTX3L	detail/nucleoplasm/DTX3L/DTX3L-evaluation.md	../assets/report-images/DTX3L/DTX3L-PAE.png		False	source_not_found
DUXA	detail/nucleoplasm/DUXA/DUXA-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/DUXA/DUXA-PAE.png	docs/assets/report-images/DUXA/DUXA-PAE.png	True	copied_or_reused
DUXA	detail/nucleoplasm/DUXA/DUXA-evaluation.md	../assets/report-images/DUXA/DUXA-PAE.png		False	source_not_found
DUXB	detail/nucleoplasm/DUXB/DUXB-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/DUXB/DUXB-PAE.png	docs/assets/report-images/DUXB/DUXB-PAE.png	True	copied_or_reused
DUXB	detail/nucleoplasm/DUXB/DUXB-evaluation.md	../assets/report-images/DUXB/DUXB-PAE.png		False	source_not_found
DXO	detail/nucleoplasm/DXO/DXO-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/DXO/IF_images/DXO_HEK293_2.jpg	docs/assets/report-images/DXO/DXO_HEK293_2.jpg	True	copied_or_reused
DXO	detail/nucleoplasm/DXO/DXO-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/DXO/IF_images/DXO_HEK293_3.jpg	docs/assets/report-images/DXO/DXO_HEK293_3.jpg	True	copied_or_reused
DXO	detail/nucleoplasm/DXO/DXO-evaluation.md	../assets/report-images/DXO/DXO_HEK293_2.jpg		False	source_not_found
DXO	detail/nucleoplasm/DXO/DXO-evaluation.md	../assets/report-images/DXO/DXO_HEK293_3.jpg		False	source_not_found
DYRK1B	detail/nucleoplasm/DYRK1B/DYRK1B-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/DYRK1B/IF_images/DYRK1B_IF_red_green.jpg	docs/assets/report-images/DYRK1B/DYRK1B_IF_red_green.jpg	True	copied_or_reused
DYRK1B	detail/nucleoplasm/DYRK1B/DYRK1B-evaluation.md	../assets/report-images/DYRK1B/DYRK1B_IF_red_green.jpg		False	source_not_found
DYRK1B	detail/nucleoplasm/DYRK1B/DYRK1B-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/DYRK1B/DYRK1B-PAE.png	docs/assets/report-images/DYRK1B/DYRK1B-PAE.png	True	copied_or_reused
DYRK1B	detail/nucleoplasm/DYRK1B/DYRK1B-evaluation.md	../assets/report-images/DYRK1B/DYRK1B-PAE.png		False	source_not_found
DYRK2	detail/nucleoplasm/DYRK2/DYRK2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/DYRK2/IF_images/DYRK2_IF_red_green.jpg	docs/assets/report-images/DYRK2/DYRK2_IF_red_green.jpg	True	copied_or_reused
DYRK2	detail/nucleoplasm/DYRK2/DYRK2-evaluation.md	../assets/report-images/DYRK2/DYRK2_IF_red_green.jpg		False	source_not_found
DYRK2	detail/nucleoplasm/DYRK2/DYRK2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/DYRK2/DYRK2-PAE.png	docs/assets/report-images/DYRK2/DYRK2-PAE.png	True	copied_or_reused
DYRK2	detail/nucleoplasm/DYRK2/DYRK2-evaluation.md	../assets/report-images/DYRK2/DYRK2-PAE.png		False	source_not_found
E4F1	detail/nucleoplasm/E4F1/E4F1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/E4F1/IF_images/1526_F11_1_blue_red_green.jpg	docs/assets/report-images/E4F1/1526_F11_1_blue_red_green.jpg	True	copied_or_reused
E4F1	detail/nucleoplasm/E4F1/E4F1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/E4F1/IF_images/1526_F11_2_blue_red_green.jpg	docs/assets/report-images/E4F1/1526_F11_2_blue_red_green.jpg	True	copied_or_reused
E4F1	detail/nucleoplasm/E4F1/E4F1-evaluation.md	../assets/report-images/E4F1/1526_F11_1_blue_red_green.jpg		False	source_not_found
E4F1	detail/nucleoplasm/E4F1/E4F1-evaluation.md	../assets/report-images/E4F1/1526_F11_2_blue_red_green.jpg		False	source_not_found
EBF4	detail/nucleoplasm/EBF4/EBF4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EBF4/IF_images/164302_A_7_3_rna_selected.jpg	docs/assets/report-images/EBF4/164302_A_7_3_rna_selected.jpg	True	copied_or_reused
EBF4	detail/nucleoplasm/EBF4/EBF4-evaluation.md	../assets/report-images/EBF4/164302_A_7_3_rna_selected.jpg		False	source_not_found
EBF4	detail/nucleoplasm/EBF4/EBF4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EBF4/IF_images/164302_A_8_4_rna_selected.jpg	docs/assets/report-images/EBF4/164302_A_8_4_rna_selected.jpg	True	copied_or_reused
EBF4	detail/nucleoplasm/EBF4/EBF4-evaluation.md	../assets/report-images/EBF4/164302_A_8_4_rna_selected.jpg		False	source_not_found
EBF4	detail/nucleoplasm/EBF4/EBF4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EBF4/EBF4-PAE.png	docs/assets/report-images/EBF4/EBF4-PAE.png	True	copied_or_reused
EBF4	detail/nucleoplasm/EBF4/EBF4-evaluation.md	../assets/report-images/EBF4/EBF4-PAE.png		False	source_not_found
EBF4	detail/nucleoplasm/EBF4/EBF4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EBF4/EBF4-PAE.png	docs/assets/report-images/EBF4/EBF4-PAE.png	True	copied_or_reused
EBF4	detail/nucleoplasm/EBF4/EBF4-evaluation.md	../assets/report-images/EBF4/EBF4-PAE.png		False	source_not_found
EBF4	detail/nucleoplasm/EBF4/EBF4-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/EBF4/EBF4-PAE.png	docs/assets/report-images/EBF4/EBF4-PAE.png	True	copied_or_reused
EBF4	detail/nucleoplasm/EBF4/EBF4-evaluation.md	../assets/report-images/EBF4/EBF4-PAE.png		False	source_not_found
ECEL1	detail/nucleoplasm/ECEL1/ECEL1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ECEL1/IF_images/168393_A_8_3_rna_selected.jpg	docs/assets/report-images/ECEL1/168393_A_8_3_rna_selected.jpg	True	copied_or_reused
ECEL1	detail/nucleoplasm/ECEL1/ECEL1-evaluation.md	../assets/report-images/ECEL1/168393_A_8_3_rna_selected.jpg		False	source_not_found
ECEL1	detail/nucleoplasm/ECEL1/ECEL1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ECEL1/IF_images/168393_A_8_4_rna_selected.jpg	docs/assets/report-images/ECEL1/168393_A_8_4_rna_selected.jpg	True	copied_or_reused
ECEL1	detail/nucleoplasm/ECEL1/ECEL1-evaluation.md	../assets/report-images/ECEL1/168393_A_8_4_rna_selected.jpg		False	source_not_found
ECEL1	detail/nucleoplasm/ECEL1/ECEL1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ECEL1/ECEL1-PAE.png	docs/assets/report-images/ECEL1/ECEL1-PAE.png	True	copied_or_reused
ECEL1	detail/nucleoplasm/ECEL1/ECEL1-evaluation.md	../assets/report-images/ECEL1/ECEL1-PAE.png		False	source_not_found
ECEL1	detail/nucleoplasm/ECEL1/ECEL1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ECEL1/ECEL1-PAE.png	docs/assets/report-images/ECEL1/ECEL1-PAE.png	True	copied_or_reused
ECEL1	detail/nucleoplasm/ECEL1/ECEL1-evaluation.md	../assets/report-images/ECEL1/ECEL1-PAE.png		False	source_not_found
ECEL1	detail/nucleoplasm/ECEL1/ECEL1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/ECEL1/ECEL1-PAE.png	docs/assets/report-images/ECEL1/ECEL1-PAE.png	True	copied_or_reused
ECEL1	detail/nucleoplasm/ECEL1/ECEL1-evaluation.md	../assets/report-images/ECEL1/ECEL1-PAE.png		False	source_not_found
ECSIT	detail/nucleoplasm/ECSIT/ECSIT-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ECSIT/IF_images/42979_if_selected_medium.jpg	docs/assets/report-images/ECSIT/42979_if_selected_medium.jpg	True	copied_or_reused
ECSIT	detail/nucleoplasm/ECSIT/ECSIT-evaluation.md	../assets/report-images/ECSIT/42979_if_selected_medium.jpg		False	source_not_found
ECSIT	detail/nucleoplasm/ECSIT/ECSIT-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ECSIT/ECSIT-PAE.png	docs/assets/report-images/ECSIT/ECSIT-PAE.png	True	copied_or_reused
ECSIT	detail/nucleoplasm/ECSIT/ECSIT-evaluation.md	../assets/report-images/ECSIT/ECSIT-PAE.png		False	source_not_found
ECSIT	detail/nucleoplasm/ECSIT/ECSIT-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ECSIT/ECSIT-PAE.png	docs/assets/report-images/ECSIT/ECSIT-PAE.png	True	copied_or_reused
ECSIT	detail/nucleoplasm/ECSIT/ECSIT-evaluation.md	../assets/report-images/ECSIT/ECSIT-PAE.png		False	source_not_found
ECSIT	detail/nucleoplasm/ECSIT/ECSIT-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ECSIT/IF_images/if_selected_medium.jpg	docs/assets/report-images/ECSIT/if_selected_medium.jpg	True	copied_or_reused
ECSIT	detail/nucleoplasm/ECSIT/ECSIT-evaluation.md	../assets/report-images/ECSIT/if_selected_medium.jpg		False	source_not_found
ECSIT	detail/nucleoplasm/ECSIT/ECSIT-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/ECSIT/ECSIT-PAE.png	docs/assets/report-images/ECSIT/ECSIT-PAE.png	True	copied_or_reused
ECSIT	detail/nucleoplasm/ECSIT/ECSIT-evaluation.md	../assets/report-images/ECSIT/ECSIT-PAE.png		False	source_not_found
EDF1	detail/nucleoplasm/EDF1/EDF1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EDF1/IF_images/70269_A_9_3_rna_selected.jpg	docs/assets/report-images/EDF1/70269_A_9_3_rna_selected.jpg	True	copied_or_reused
EDF1	detail/nucleoplasm/EDF1/EDF1-evaluation.md	../assets/report-images/EDF1/70269_A_9_3_rna_selected.jpg		False	source_not_found
EDF1	detail/nucleoplasm/EDF1/EDF1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EDF1/IF_images/70269_A_9_4_rna_selected.jpg	docs/assets/report-images/EDF1/70269_A_9_4_rna_selected.jpg	True	copied_or_reused
EDF1	detail/nucleoplasm/EDF1/EDF1-evaluation.md	../assets/report-images/EDF1/70269_A_9_4_rna_selected.jpg		False	source_not_found
EDF1	detail/nucleoplasm/EDF1/EDF1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EDF1/EDF1-PAE.png	docs/assets/report-images/EDF1/EDF1-PAE.png	True	copied_or_reused
EDF1	detail/nucleoplasm/EDF1/EDF1-evaluation.md	../assets/report-images/EDF1/EDF1-PAE.png		False	source_not_found
EDF1	detail/nucleoplasm/EDF1/EDF1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EDF1/EDF1-PAE.png	docs/assets/report-images/EDF1/EDF1-PAE.png	True	copied_or_reused
EDF1	detail/nucleoplasm/EDF1/EDF1-evaluation.md	../assets/report-images/EDF1/EDF1-PAE.png		False	source_not_found
EDF1	detail/nucleoplasm/EDF1/EDF1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/EDF1/EDF1-PAE.png	docs/assets/report-images/EDF1/EDF1-PAE.png	True	copied_or_reused
EDF1	detail/nucleoplasm/EDF1/EDF1-evaluation.md	../assets/report-images/EDF1/EDF1-PAE.png		False	source_not_found
EEF1AKMT4	detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EEF1AKMT4/IF_images/U2OS_1.jpg	docs/assets/report-images/EEF1AKMT4/U2OS_1.jpg	True	copied_or_reused
EEF1AKMT4	detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EEF1AKMT4/IF_images/MCF-7_1.jpg	docs/assets/report-images/EEF1AKMT4/MCF-7_1.jpg	True	copied_or_reused
EEF1AKMT4	detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-evaluation.md	../assets/report-images/EEF1AKMT4/U2OS_1.jpg		False	source_not_found
EEF1AKMT4	detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-evaluation.md	../assets/report-images/EEF1AKMT4/MCF-7_1.jpg		False	source_not_found
EEF1AKMT4	detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-PAE.png	docs/assets/report-images/EEF1AKMT4/EEF1AKMT4-PAE.png	True	copied_or_reused
EEF1AKMT4	detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-evaluation.md	../assets/report-images/EEF1AKMT4/EEF1AKMT4-PAE.png		False	source_not_found
EEF1AKMT4	detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-PAE.png	docs/assets/report-images/EEF1AKMT4/EEF1AKMT4-PAE.png	True	copied_or_reused
EEF1AKMT4	detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-evaluation.md	../assets/report-images/EEF1AKMT4/EEF1AKMT4-PAE.png		False	source_not_found
EEF1AKMT4	detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-PAE.png	docs/assets/report-images/EEF1AKMT4/EEF1AKMT4-PAE.png	True	copied_or_reused
EEF1AKMT4	detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-evaluation.md	../assets/report-images/EEF1AKMT4/EEF1AKMT4-PAE.png		False	source_not_found
EGLN2	detail/nucleoplasm/EGLN2/EGLN2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EGLN2/IF_images/985_C10_3_blue_red_green.jpg	docs/assets/report-images/EGLN2/985_C10_3_blue_red_green.jpg	True	copied_or_reused
EGLN2	detail/nucleoplasm/EGLN2/EGLN2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EGLN2/IF_images/985_C10_4_blue_red_green.jpg	docs/assets/report-images/EGLN2/985_C10_4_blue_red_green.jpg	True	copied_or_reused
EGLN2	detail/nucleoplasm/EGLN2/EGLN2-evaluation.md	../assets/report-images/EGLN2/985_C10_3_blue_red_green.jpg		False	source_not_found
EGLN2	detail/nucleoplasm/EGLN2/EGLN2-evaluation.md	../assets/report-images/EGLN2/985_C10_4_blue_red_green.jpg		False	source_not_found
EIF3K	detail/nucleoplasm/EIF3K/EIF3K-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EIF3K/IF_images/A-431_1.jpg	docs/assets/report-images/EIF3K/A-431_1.jpg	True	copied_or_reused
EIF3K	detail/nucleoplasm/EIF3K/EIF3K-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EIF3K/IF_images/U-251MG_1.jpg	docs/assets/report-images/EIF3K/U-251MG_1.jpg	True	copied_or_reused
EIF3K	detail/nucleoplasm/EIF3K/EIF3K-evaluation.md	../assets/report-images/EIF3K/A-431_1.jpg		False	source_not_found
EIF3K	detail/nucleoplasm/EIF3K/EIF3K-evaluation.md	../assets/report-images/EIF3K/U-251MG_1.jpg		False	source_not_found
EIF3K	detail/nucleoplasm/EIF3K/EIF3K-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EIF3K/EIF3K-PAE.png	docs/assets/report-images/EIF3K/EIF3K-PAE.png	True	copied_or_reused
EIF3K	detail/nucleoplasm/EIF3K/EIF3K-evaluation.md	../assets/report-images/EIF3K/EIF3K-PAE.png		False	source_not_found
EIF3K	detail/nucleoplasm/EIF3K/EIF3K-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/EIF3K/EIF3K-PAE.png	docs/assets/report-images/EIF3K/EIF3K-PAE.png	True	copied_or_reused
EIF3K	detail/nucleoplasm/EIF3K/EIF3K-evaluation.md	../assets/report-images/EIF3K/EIF3K-PAE.png		False	source_not_found
EIF4A2	detail/nucleoplasm/EIF4A2/EIF4A2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EIF4A2/IF_images/CACO-2_1.jpg	docs/assets/report-images/EIF4A2/CACO-2_1.jpg	True	copied_or_reused
EIF4A2	detail/nucleoplasm/EIF4A2/EIF4A2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EIF4A2/IF_images/U-251MG_1.jpg	docs/assets/report-images/EIF4A2/U-251MG_1.jpg	True	copied_or_reused
EIF4A2	detail/nucleoplasm/EIF4A2/EIF4A2-evaluation.md	../assets/report-images/EIF4A2/CACO-2_1.jpg		False	source_not_found
EIF4A2	detail/nucleoplasm/EIF4A2/EIF4A2-evaluation.md	../assets/report-images/EIF4A2/U-251MG_1.jpg		False	source_not_found
EIF4A2	detail/nucleoplasm/EIF4A2/EIF4A2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EIF4A2/EIF4A2-PAE.png	docs/assets/report-images/EIF4A2/EIF4A2-PAE.png	True	copied_or_reused
EIF4A2	detail/nucleoplasm/EIF4A2/EIF4A2-evaluation.md	../assets/report-images/EIF4A2/EIF4A2-PAE.png		False	source_not_found
EIF4A2	detail/nucleoplasm/EIF4A2/EIF4A2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/EIF4A2/EIF4A2-PAE.png	docs/assets/report-images/EIF4A2/EIF4A2-PAE.png	True	copied_or_reused
EIF4A2	detail/nucleoplasm/EIF4A2/EIF4A2-evaluation.md	../assets/report-images/EIF4A2/EIF4A2-PAE.png		False	source_not_found
EIF5AL1	detail/nucleoplasm/EIF5AL1/EIF5AL1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EIF5AL1/IF_images/A-549_1.jpg	docs/assets/report-images/EIF5AL1/A-549_1.jpg	True	copied_or_reused
EIF5AL1	detail/nucleoplasm/EIF5AL1/EIF5AL1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EIF5AL1/IF_images/HEK293_1.jpg	docs/assets/report-images/EIF5AL1/HEK293_1.jpg	True	copied_or_reused
EIF5AL1	detail/nucleoplasm/EIF5AL1/EIF5AL1-evaluation.md	../assets/report-images/EIF5AL1/A-549_1.jpg		False	source_not_found
EIF5AL1	detail/nucleoplasm/EIF5AL1/EIF5AL1-evaluation.md	../assets/report-images/EIF5AL1/HEK293_1.jpg		False	source_not_found
EIF5AL1	detail/nucleoplasm/EIF5AL1/EIF5AL1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/EIF5AL1/EIF5AL1-PAE.png	docs/assets/report-images/EIF5AL1/EIF5AL1-PAE.png	True	copied_or_reused
EIF5AL1	detail/nucleoplasm/EIF5AL1/EIF5AL1-evaluation.md	../assets/report-images/EIF5AL1/EIF5AL1-PAE.png		False	source_not_found
EIF5AL1	detail/nucleoplasm/EIF5AL1/EIF5AL1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/EIF5AL1/EIF5AL1-PAE.png	docs/assets/report-images/EIF5AL1/EIF5AL1-PAE.png	True	copied_or_reused
EIF5AL1	detail/nucleoplasm/EIF5AL1/EIF5AL1-evaluation.md	../assets/report-images/EIF5AL1/EIF5AL1-PAE.png		False	source_not_found
ELAC2	detail/nucleoplasm/ELAC2/ELAC2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ELAC2/IF_images/A-431_1.jpg	docs/assets/report-images/ELAC2/A-431_1.jpg	True	copied_or_reused
ELAC2	detail/nucleoplasm/ELAC2/ELAC2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ELAC2/IF_images/U-251MG_1.jpg	docs/assets/report-images/ELAC2/U-251MG_1.jpg	True	copied_or_reused
ELAC2	detail/nucleoplasm/ELAC2/ELAC2-evaluation.md	../assets/report-images/ELAC2/A-431_1.jpg		False	source_not_found
ELAC2	detail/nucleoplasm/ELAC2/ELAC2-evaluation.md	../assets/report-images/ELAC2/U-251MG_1.jpg		False	source_not_found
ELAC2	detail/nucleoplasm/ELAC2/ELAC2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ELAC2/ELAC2-PAE.png	docs/assets/report-images/ELAC2/ELAC2-PAE.png	True	copied_or_reused
ELAC2	detail/nucleoplasm/ELAC2/ELAC2-evaluation.md	../assets/report-images/ELAC2/ELAC2-PAE.png		False	source_not_found
ELAC2	detail/nucleoplasm/ELAC2/ELAC2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/ELAC2/ELAC2-PAE.png	docs/assets/report-images/ELAC2/ELAC2-PAE.png	True	copied_or_reused
ELAC2	detail/nucleoplasm/ELAC2/ELAC2-evaluation.md	../assets/report-images/ELAC2/ELAC2-PAE.png		False	source_not_found
ELK4	detail/nucleoplasm/ELK4/ELK4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ELK4/IF_images/296_B11_1_blue_red_green.jpg	docs/assets/report-images/ELK4/296_B11_1_blue_red_green.jpg	True	copied_or_reused
ELK4	detail/nucleoplasm/ELK4/ELK4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ELK4/IF_images/296_B11_2_blue_red_green.jpg	docs/assets/report-images/ELK4/296_B11_2_blue_red_green.jpg	True	copied_or_reused
ELK4	detail/nucleoplasm/ELK4/ELK4-evaluation.md	../assets/report-images/ELK4/296_B11_1_blue_red_green.jpg		False	source_not_found
ELK4	detail/nucleoplasm/ELK4/ELK4-evaluation.md	../assets/report-images/ELK4/296_B11_2_blue_red_green.jpg		False	source_not_found
ELL2	detail/nucleoplasm/ELL2/ELL2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ELL2/IF_images/1168_A6_2_selected.jpg	docs/assets/report-images/ELL2/1168_A6_2_selected.jpg	True	copied_or_reused
ELL2	detail/nucleoplasm/ELL2/ELL2-evaluation.md	../assets/report-images/ELL2/1168_A6_2_selected.jpg		False	source_not_found
ELL2	detail/nucleoplasm/ELL2/ELL2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ELL2/ELL2-PAE.png	docs/assets/report-images/ELL2/ELL2-PAE.png	True	copied_or_reused
ELL2	detail/nucleoplasm/ELL2/ELL2-evaluation.md	../assets/report-images/ELL2/ELL2-PAE.png		False	source_not_found
ELL2	detail/nucleoplasm/ELL2/ELL2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/ELL2/ELL2-PAE.png	docs/assets/report-images/ELL2/ELL2-PAE.png	True	copied_or_reused
ELL2	detail/nucleoplasm/ELL2/ELL2-evaluation.md	../assets/report-images/ELL2/ELL2-PAE.png		False	source_not_found
